id|title|link|price|description|condition|gtin|brand|mpn|image_link|product_type|availability|quantity|shipping|shipping_weight|google_product_category|adwords_grouping|adwords_labels|gender|age_group|color|size|item_group_id|sale_price|adwords_redirect|identifier_exists|sale_price_effective_date|tax|custom_label_0|custom_label_1|custom_label_2|custom_label_3|custom_label_4|adult|promotion_id|shipping_length|shipping_width|shipping_height|shipping_label
TL_FAN37X4_ES|Telefono IP SIP Fanvil X4 pantalla color sonido HD POE 30 Teclas 05115|https://www.maxmovil.com/es/telefono-ip-sip-fanvil-x4-pantalla-color-sonido-hd-poe-30-teclas-05115.html|66.71|Telefono IP SIP Fanvil X4 pantalla color sonido HD POE 30 Teclas 05115|new|00001471373|Fanvil|MPN_TL_FAN37X4_ES|https://www.maxmovil.com/media/catalog/product/1/4/1471373.jpg|Telefonía Fija > Inalambricos|in stock|10|ES:::0|1.04||Telefonía Fija > Inalambricos|TL_FAN37X4_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/328ec5dd3df3f2f114bb45c1cafaa80d431f6128|||ES::0:|||||Telefonía fija||||||
TL_FOD300FFS002_ES|Envasadora al vacio Foodsaver FFS002X|https://www.maxmovil.com/es/envasadora-al-vacio-foodsaver-ffs002x.html|74.72|Sistema de envasado al vacío Foodsaver FFS002X  Tu comida será como recién comprada. Mantenga la comida fresca hasta cinco veces más tiempo Con el sistema de envasado al vacío Foodsaver FFS002X que preserva la frescura y calidad de la comida, reduce el desperdicio y te ayuda a ahorrar en la cesta de la compra.  El envasado al vacío elimina el aire en contacto con la comida Gracias a esto, durará mucho más tiempo como recién comprada en la nevera, congelador o despensa. Ahora puede guardar su comida congelada por meses - e incluso años - sin miedo a que se queme, reduciendo notablemente el desperdicio en su hogar.Usando las bolsas, rollos y recipientes Foodsaver, la máquina de envasado elimina el aire de la comida con lo que puede conservarla en condiciones óptimas por hasta cinco veces más tiempo. Una vez envasada, la comida puede ser congelada, marinada o calentada en el microondas. Conservará todo el sabor y propiedades como el día que la envasó, ayudándole a mantener una dieta nutritiva y saludable.  Cómoda y práctica, esta máquina de envasar al vacío ha sido diseñada para ocupar poco espacio en la encimera de su cocina. El sistema de envasado al vacío Foodsaver FFS002X tiene un elegante acabado en color negro que combina en todas las cocinas.  Prepare sus recetas durante el fin de semana para toda la semana y consérvela con todo el sabor y propiedades.Sistema de almacenaje vertical   Sí Modo de vacío y sellado automático Sí Bandeja extraíble apta para lavavajillas  Sí Función solo sellado Sí Indicadores luminosos de progreso Sí Programa específico para alimentos secos o húmedos  No Sistema de cierre con doble click Sí Funcionamiento manos libres  Sí Potencia 0,6 bar  Cutter incorporado y porta-rollos en el interior Sí|new|5011773055079|Foodsaver|MPN_TL_FOD300FFS002_ES|https://www.maxmovil.com/media/catalog/product/5/0/5002605.jpg||in stock|10|ES:::0|3.25|||TL_FOD300FFS002_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/cfbcaa094aaaf6b8b5162f14ab9968afe85c0a70|||ES::0:|||||Default||||||
TL_FOD300FFS010X_ES|Envasadora al vacio Foodsaver FFS010X , para corto plazo|https://www.maxmovil.com/es/envasadora-al-vacio-foodsaver-ffs010x-para-corto-plazo.html|64.53| Foodsaver FFS010X Envasadora FoodSaver Fresh appliance es óptimo para conservar en perfectas condiciones sobras, embutido, frutas y verduras, carne, pescado, aquellos ingredientes que se usan a diario, de manera muy sencilla y rápida, tanto en la nevera como en la despensa. Diseñado para hogares urbanos  El 82% de los hogares europeos están localizados en ciudades. Generalmente este tipo de viviendas no cuentan con mucho espacio en la cocina.  Foodsaver propone un producto de diseño elegante y compacto que ocupa poco espacio en la encimera. Conserva la comida en óptimo estado hasta el doble de tiempo  Mantiene la comida en óptimas condiciones durante el doble de tiempo que con métodos tradicionales de conservación. Ayuda a reducir el nivel de desperdicio, y a consumir alimentos frescos y nutritivos todo el año para toda la familia.  Diseño vertical compacto Su elegante diseño compacto, con acabado en negro y cromo, hace que quede bien en la encimera de cualquier cocina, y ocupa muy poco espacio.      Cabezal ajustable en altura Es muy sencillo ajustar la altura a los diferentes tamaños de recipientes y a las bolsas. Descubre más abajo los envases y bolsas compatibles.      Fácil de usar Su uso es fácil y rápido, simplemente hay que apretar un botón. Además la luz indica cuándo está lista para usar, y el progreso de vacío.Capacidad 2.3L Contiene (uds) 1 Apto para lavavajillas Sí Apto para microondas Sí Apilable Sí Válvula indicadora de vacío Sí Libre de BPA Sí|new|5011773061971|Foodsaver|MPN_TL_FOD300FFS010X_ES|https://www.maxmovil.com/media/catalog/product/5/0/5002934.jpg||in stock|10|ES:::0|2.4|||TL_FOD300FFS010X_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/ce109d2a000870758607715ea4e97df05526da81|||ES::0:|||||Default||||||
TL_GIG22GS160_ES|Funda trasera silicona Gigaset  GS160/ GS170 Gris oscuro 5"|https://www.maxmovil.com/es/funda-trasera-silicona-gigaset-gs160-gs170-gris-oscuro-5.html|3.62|Funda trasera silicona Gigaset  GS160/ GS170 Gris oscuro 5'|new|4250366850146|Gigaset|MPN_TL_GIG22GS160_ES|https://www.maxmovil.com/media/catalog/product/1/4/1472083.jpg|Accesorios > Fundas|in stock|10|ES:::0|0.02||Accesorios > Fundas|TL_GIG22GS160_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/2fd96843ac176c35bd95674a4e7ae239a879228c|||ES::0:|||||Accesorios||||||
TL_GIG22GS170_ES|Funda trasera silicona Gigaset  GS170 Gris oscuro 5"|https://www.maxmovil.com/es/funda-trasera-silicona-gigaset-gs170-gris-oscuro-5.html|4.72|Funda trasera silicona Gigaset  GS170 Gris oscuro 5'|new|4250366852119|Gigaset|MPN_TL_GIG22GS170_ES|https://www.maxmovil.com/media/catalog/product/5/0/5000373.jpg|Accesorios > Fundas|in stock|10|ES:::0|0.07||Accesorios > Fundas|TL_GIG22GS170_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/cb1aa6037db950de1a82ce0515fb92d57e29a71a|||ES::0:|||||Accesorios||||||
TL_GIG24GS170AZ_ES|Carcasa trasera Gigaset GS170 azul|https://www.maxmovil.com/es/carcasa-trasera-gigaset-gs170-azul.html|8.41|Carcasa trasera Gigaset GS170 azul|new|4250366851839|Gigaset|MPN_TL_GIG24GS170AZ_ES|https://www.maxmovil.com/media/catalog/product/5/0/5000379_1.jpg|Accesorios > Fundas|in stock|10|ES:::0|0.07||Accesorios > Fundas|TL_GIG24GS170AZ_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/d1af77b203fd27246b84b68b1d1c40818d7e2372|||ES::0:|||||Accesorios||||||
TL_GIGA24GS170MO_ES|CARCASA TRASERA GIGASET GS170 Mocca|https://www.maxmovil.com/es/carcasa-trasera-gigaset-gs170-mocca.html|8.35|CARCASA TRASERA GIGASET GS170 Mocca|new|4250366851846|Gigaset|MPN_TL_GIGA24GS170MO_ES|https://www.maxmovil.com/media/catalog/product/5/0/5000380_1.jpg|Accesorios > Fundas|in stock|10|ES:::0|0.02||Accesorios > Fundas|TL_GIGA24GS170MO_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/c23fff402e15c3dfb59514073909b4c198f8cafb|||ES::0:|||||Accesorios||||||
TL_GIGA37MAXWELLBASICRE_ES|Telefono SIP Gigaset Pro Maxwell Basic Desprecintado ( procedente de instalacion )|https://www.maxmovil.com/es/telefono-sip-gigaset-pro-maxwell-basic-desprecintado-procedente-de-instalacion.html|30.24|Gigaset Maxwell BasicEl teléfono IP básico para la comunicación empresarial profesionalPensando en su empresa, conectamos hasta el más mínimo detalle. La característica más importante del Maxwell Basic es la facilidad de uso. Así que es ahí donde comenzamos, construyendo un producto de lo más práctico con calidad alemana y una interfaz simplemente perfecta. Los productos se diseñan teniendo siempre en cuenta las empresas de los usuarios. Esto es lo que inspiró a los ingenieros a dejar de lado todo aquello que usted no necesita en su trabajo diario. Y a centrarse en lo que verdaderamente importa. Es así como surge el compañero perfecto, funcional y asequible para su empresa.Audio de altavoz Tener las manos libres durante una llamada es algo fundamental en  la vida empresarial actual. Maxwell Basic satisface esta necesidad de  muchas maneras. El producto soporta audio en altavoz a través de  manos libres, así como en el terminal auricular cableado.Soporte regulable y montaje en pared  En los negocios, en cada llamada y en cada conversación, incluso  entre colegas, el uso es diferente. Por eso el Maxwell Basic cuenta  con un soporte egulable que dispone de tres posiciones diferentes  desde vertical hasta casi horizontal con un ángulo de 120-140 grados. Sin el soporte, el Maxwell Basic puede instalarse en la pared.  Esto hace que el producto sea apto para prácticamente cualquier situación.Manejo intuitivo El Maxwell Basic está equipado con una pantalla en blanco y negro y una tecla de navegación para guiar al usuario hasta el ajuste deseado. La pantalla proyecta la información en alto contraste lo que le permite leer el contenido desde un ángulo generoso detrás del escritorio. Verá con claridad quién está llamando.más especificacionesEl Maxwell Basic está equipado conPantalla monocromática, iluminadaResolución: 128 x 48 píxelesTeclado completo (0-9, *, #)10 teclas de función para acceso rápido e indicación de estadoGigabit-Ethernet con conmutador de 2 puertos (10/100/1000)LAN (PoE) - red/gateway/conmutadorLAN (PC) - Network/ComputerRJ9 (2x)Terminal con cableAuriculares con cable PoE: IEEE 802.3af, clase 2|new|00005000009|Gigaset pro|MPN_TL_GIGA37MAXWELLBASICRE_ES|https://www.maxmovil.com/media/catalog/product/1/4/1469466.jpg|Telefonía Fija > Inalambricos|in stock|10|ES:::0|1.1||Telefonía Fija > Inalambricos|TL_GIGA37MAXWELLBASICRE_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/e2c80c2f998e38aa16b16a2bd91d33215ab4310a|||ES::0:|||||Telefonía fija||||||
TL_GMR741027001_ES|Mando a distancia universal compatible con Samsung|https://www.maxmovil.com/es/mando-a-distancia-universal-compatible-con-samsung.html|7.80|Mando universal de sustitución GMR MA-7001 para televisores Samsung. Compatibilidad garantizada con en 100% de los modelos. No requiere instalación, listo para usar. Diseño ergonómico y suave al tacto para usarlo cómodamente  Modelo: GMR MA-7001 Compatibilidad: Samsung TV / LED / Plasma Color: Negro Alimentación: x2 AAA LR03 (Pilas NO incluidas)  |new|2000000070018|Gmr|MPN_TL_GMR741027001_ES|https://www.maxmovil.com/media/catalog/product/5/0/5001340.jpg||in stock|1|ES:::0|0.18|||TL_GMR741027001_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/43467128944b822e24eaaaabd562eea301ec2850|||ES::0:|||||Accesorios||||||
TL_GOL11400001_ES|Portero Golmar KIT AS-1220SII 2 HILOS. Kit de audio de 1 o 2 líneas AS-1220SII|https://www.maxmovil.com/es/portero-golmar-kit-as-1220sii-2-hilos-kit-de-audio-de-1-o-2-lineas-as-1220sii.html|73.80|Kit de audio de 1 o 2 líneas AS-1220SII Instalación digital 2 hilos.  Compuesto por:     Placa PES-1220.     Teléfono Platea T-1772VD con llamada electrónica.     Transformador FA-133.  Admite hasta 4 teléfonos en la misma vivienda (cuatro en sistemas de una vivienda, o dos en cada vivienda en sistemas de dos). Usar con abrepuertas eléctricos de 12V c.c.|new|8429898013824|Golmar|MPN_TL_GOL11400001_ES|https://www.maxmovil.com/media/catalog/product/5/0/5003263.jpg||in stock|3|ES:::0|1.57|||TL_GOL11400001_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/55c1f3103f6f3a05f6e7e5c282678cca42938a4c|||ES::0:|||||Default||||||
TL_GOL31600238_ES|Switch 4 puertos PoE Golmar SW-104 4 x 10/100Mbps PoE 2 x 10/100Mbps Uplink Ancho de banda 1.6Gbps Potencia de salida 80W|https://www.maxmovil.com/es/switch-4-puertos-poe-golmar-sw-104-4-x-10-100mbps-poe-2-x-10-100mbps-uplink-ancho-de-banda-1-6gbps-potencia-de-salida-80w.html|59.76|GOLMAR SW-104 Switch 4 puertos PoE   El SW-104 es un switch de 4 puertos PoE con identificación y autodetección de dispositivos IEEE802.3af, por lo tanto sólo entrega alimentación a dichos dispositivos, evitando estropear dispositivos no PoE. Ideal para aplicaciones de mediano alcance, así como para ampliaciones con equipos WIFI y cámaras IP.Puertos de red4 x 10/100Mbps PoE RJ45  2 x 10/100Mbps Uplink RJ45Protocolos de redIEEE 802.3 Ethernet media access  control protocol  IEEE 802.3i 10BASE-T Ethernet  IEEE 802.3u 100BASE-TX Fast Ethernet  IEEE 802.3af/at  IEEE 802.3x Flow control  IEEE802.1q VLAN Network bridgeAlimentaciónEntrada100-240Vca, 50/60Hz, 1.0A, 90W (Max.)Salida48-57Vcc, 80W (Total), Max. 30W por canalPrestacionesPatrón de transferenciaStore and forwardAncho de banda1.6GbpsDirecciones MAC1KVelocidad de transferenciaEthernet 10Mbps half-duplex, 20Mbps full-duplex, Fast Ethernet 100Mbps half-duplex, 200Mbps full-duplexModos de funcionamientoStandard, VLan, Larga DistanciaPineadoAlimentación: pin 1,2 "+", pin 3,6 "-";  Datos: pin 1,2,3,6AmbientalesTemperatura de funcionamiento0ºC - 40ºCTemp. de almacenamiento-40ºC - 70ºCHumedad de funcionamiento10% - 90% sin condensaciónHumedad de almacenamiento5% - 90% sin condensaciónCertificacionesCE, FCC, RoHS|new|00005003915|Golmar|MPN_TL_GOL31600238_ES|https://www.maxmovil.com/media/catalog/product/5/0/5003915.jpg|Accesorios > Switch|in stock|1|ES:::0|0.96||Accesorios > Switch|TL_GOL31600238_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/5f345e734a3a4fd9b084e64676bb4b73ef95a563|||ES::0:|||||Default||||||
TL_JES393015_ES|Portero Pancode 3015 aluminio con teclado empotrable antivandalico. Portero Intercomunicado|https://www.maxmovil.com/es/portero-pancode-3015-aluminio-con-teclado-empotrable-antivandalico-portero-intercomunicado.html|335.65|Porteros Pancode 3015, Pancode aluminio antivandálico, empotrable   Los sistemas Pancode permiten el control de acceso por medio de teléfonos de tonos, como así también comunicaciones telefónicas dúplex operando en modo "manos libres". Los sistemas Pancode permiten el ingreso a los visitantes autorizados con la sola presión de un código de 4 dígitos. También puede marcarse una extensión directa desde el equipo. Los porteros son aptos para uso interior y exterior.   Pancode - Teclado Piezo / Flush Mount      Carcasa de aluminio     Montaje al ras de la pared     Teclado Piezo     Cámara de Vídeo Opcional Blanco y Negro o Color     Antivandálico     Resistente al clima     Instalación Exterior/Interior     Botón de discado rápido   |new|AN15070000058|Jesbra|MPN_TL_JES393015_ES|https://www.maxmovil.com/media/catalog/product/1/4/1461885.jpg|Domótica|in stock|2|ES:::0|1.37||Domótica|TL_JES393015_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/525ac78d944a46c3192540f81bfa153c7c30253b|||ES::0:|||||Accesorios||||||
TL_KDP51-1GY_ES|Latiguillo cat5e utp 24awg, 1 m, rj45,  , foto generica|https://www.maxmovil.com/es/latiguillo-cat5e-utp-24awg-1-m-rj45-foto-generica.html|3.01|Latiguillo cat5e utp 24awg, 1 m, rj45,  , foto generica|new|8435353713307|Generico|MPN_TL_KDP51-1GY_ES|https://www.maxmovil.com/media/catalog/product/k/d/kdp51_gy.jpg|Latiguillos|in stock|10|ES:::0|0.05||Latiguillos|TL_KDP51-1GY_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/eb2ae945107f7329a2e6c9c58e17618acd46a50a|||ES::0:|||||Default||||||
TL_KEN01KMMBT204_ES|Radio USB Kenwood KMM BT204|https://www.maxmovil.com/es/radio-usb-kenwood-kmm-bt204.html|80.79|KENWOOD KMM-BT204 Receptor Digital de Medios con Bluetooth incorporado|new|0019048220936|Kenwood|MPN_TL_KEN01KMMBT204_ES|https://www.maxmovil.com/media/catalog/product/5/0/5001324.jpg|Accesorios > Coche > Altavoces|in stock|3|ES:::0|0.98||Accesorios > Coche > Altavoces|TL_KEN01KMMBT204_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/771e483e887da9bb8eb6d8ad4e44a047e8d49974|||ES::0:|||||Default||||||
TL_KIN01029BT_ES|Radio USB, SD, Bluetooth , KDX 029BT , con micro externo , aux .|https://www.maxmovil.com/es/radio-usb-sd-bluetooth-kdx-029bt-con-micro-externo-aux.html|40.82| AUTORADIO FM MP3/WMA 4x40W - BLUETOOTH A2DP Puerto USB, Entrada Aux. Jack, Tarjeta SD-MMCReproductor MP3/WMAPanel Frontal FijoBluetoothA2DP con micro interno & externoVoltage 12V DCPuerto USBLector de tarjetas SD-MMCEntradaauxiliar tipo JackPantalla digital LCDBusqueda por pista y por carpetaFunciones Pause,Repeat, Intro, RandomFunción RelojControlrotativo Volumen y BalanceRadio con 18FMpresintoníasFunción LoudnessMontaje ISOConector ISO incoporadoMedidas(cm):17.8X5X10.8Preparado para mando a distancia (82.583)|new|8435011362779|Kdx audio|MPN_TL_KIN01029BT_ES|https://www.maxmovil.com/media/catalog/product/5/0/5000640.jpg|Accesorios > Coche > Altavoces|in stock|10|ES:::0|0.52||Accesorios > Coche > Altavoces|TL_KIN01029BT_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/42ccf1259055ca14cd92f0e94bffbca39738b18f|||ES::0:|||||Accesorios||||||
TL_L30250-F600-A182_ES|Optipoint 410 Economy blanco|https://www.maxmovil.com/es/optipoint-410-economy-blanco.html|168.61|Optipoint 410 Economy blanco|new|4025515940029|Siemens|MPN_TL_L30250-F600-A182_ES|https://www.maxmovil.com/media/catalog/product/l/3/l30250-f600-a122.jpg|Telefonía Fija > Inalambricos|in stock|2|ES:::0|1.09||Telefonía Fija > Inalambricos|TL_L30250-F600-A182_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/44b678d08a1567826fe04d84fed518213ae0afd1|||ES::0:|||||Default||||||
TL_L30250-F600-A592_ES|Cable conexion telef optipoint/optiset/ openstage t UNIFY|https://www.maxmovil.com/es/cable-conexion-telef-optipoint-optiset-openstage-t-unify.html|2.72|Cable conexion telef optipoint/optiset/ openstage t UNIFY|new|00001426365|Unify|MPN_TL_L30250-F600-A592_ES|https://www.maxmovil.com/media/catalog/product/1/4/1426365.jpg|Domótica|in stock|10|ES:::0|0.1||Domótica|TL_L30250-F600-A592_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/29a403493ff909122bfd83a33c92ed2592760ffc|||ES::0:|||||Accesorios||||||
TL_L30250-F600-A842_ES|Cable LAN para telefono IP|https://www.maxmovil.com/es/cable-lan-para-telefono-ip.html|13.92|Cable LAN para telefono IP|new|4050026003888|Unify|MPN_TL_L30250-F600-A842_ES|https://www.maxmovil.com/media/catalog/product/1/4/1417156.jpg|Telefonía Fija > Inalambricos|in stock|6|ES:::0|0.1||Telefonía Fija > Inalambricos|TL_L30250-F600-A842_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/f144326b321f475b0a5c05df116a92ab353ebb1f|||ES::0:|||||Telefonía fija||||||
TL_L30250-F600-A885_ES|Gigaset / Unify M2 profesional sin cargador|https://www.maxmovil.com/es/gigaset-m2-profesional-sin-cargador.html|138.40|Gigaset M2Los terminales Dect profesionales ofrecen una solución fiable de comunicación que responde a las necesidades de movilidad de las empresas, tanto en entornos de oficinas como en entornos más difíciles como obras, almacenes industriales... Estos terminales son partes de soluciones integradas de sistemas ya existentes.Ubicación marcador telefónico: handset.  Control de volumen: Digital.  Capacidad de lista de direcciones: 250 entradas.  Pantalla: graphical  Resolución de la pantalla: 128 x 160 Pixeles  Número máximo de colores: 0.064000 M.  Interfaz: Bluetooth  Plataforma Siemens HiPath 500/3000/4000. Funciones avanzadas con HiPath DAKS. Norma IP65: resistente a los golpes y agua Especial entornos ruidosos. Botón de llamada de emergencia. Pantalla retroiluminada de 65.000 colores. Manos libres. Función alarma y vibrador. Agenda de 250 registros. Acceso simple a los mensajes. Notificación de nuevos mensajes. Tonos distintos para llamadas internas y externas. Aviso de finalización de batería. Señalización de llamadas perdidas. Batería litio- Ion 1000mAh. Autonomía: 10h/200h. Carga 6h. Toma auricular (tipo Mini Lumberg). Compatible Bluetooth. Clip de cinturón reforzado. Alimentación: 220/230 V. Peso: 176g incluidas baterías. Dimensiones: 167x56x35. Compatible con:HiPath 520: conexión directa a 1 base como máximo 2 comunicaciones simultáneas/ hasta 8 terminales.HiPath 540: conexión directa a 3 bases como máximo con 2 comunicaciones simultáneas/ hasta 8 terminales.HiPath 580: conexión directa 3 bases como máximo con 2 comunicaciones simultáneas/ hasta 16 terminales.HiPath 3300/3350: Conexión directa 7 bases como máximo con de 2 a 4 comunicaciones simultáneas/ hasta 16 terminales.HiPath 3500/3550: Conexión directa 7 bases como máximo con 4 comunicaciones simultáneas/ hasta 32 terminales.HiPath 3700/3750/3800: Hasta 4 módulos de radio y 16 conexiones - 64 bases como máximo (hasta 3 conexiones) con de 4 a 12 comunicaciones simultáneas/base hasta 250 terminales.|new|4025515835257|Unify|MPN_TL_L30250-F600-A885_ES|https://www.maxmovil.com/media/catalog/product/1/4/1422188.jpg|Telefonía Fija > Inalambricos|in stock|4|ES:::0|0.37||Telefonía Fija > Inalambricos|TL_L30250-F600-A885_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/8cb3b399dd4e9de8f9f02058e64aa30a23c171a6|||ES::0:|||||Telefonía fija||||||
TL_L30250-F600-C111_ES|Openstage 40 t ice-blue UNIFY|https://www.maxmovil.com/es/openstage-40-t-ice-blue-unify.html|216.20|SIEMENS OPENSTAGE 40 TTeléfono especifico Caracteristicas - Tecla de finalizar llamada. - Tecla de Rellamada. - Tecla de activar/desactivar desvío de llamadas. - Tecla de activar/desactivar casco telefónico - Tecla de activar/desactivar micrófono - Tecla mensajes de voz. - Tecla menú de servicio - Tecla de activar/desactivar altavoz - Teclas de ajustar volumen - Tecla de navegador 5caminos - Teclas de sensor de libre programación en la pantalla Especificaciones Técnicas PantallaLCD Blanco/NegroIluminación pantallaSiTeclas de sensor de libre programación6Función manos libres "full duplex"SiCasco telefónicoSiBluetoothNoInterfaz para aparatos auxiliares SiSujeción muralSi Contenido - Teléfono  - Microteléfono. - Cable del microteléfono - Etiquete para núemros de teléfono imporatntes - Manual instalación |new|4025515948117|Unify|MPN_TL_L30250-F600-C111_ES|https://www.maxmovil.com/media/catalog/product/l/3/l30250f600c111.jpg|Telefonía Fija > Inalambricos|in stock|4|ES:::0|1.38||Telefonía Fija > Inalambricos|TL_L30250-F600-C111_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/9dea7c31152076e333a785babab6303c70fdc031|||ES::0:|||||Telefonía fija||||||
TL_L30250-F600-C120_ES|Modulo teclas openstage 40 ice-blue UNIFY|https://www.maxmovil.com/es/modulo-teclas-openstage-40-ice-blue-unify.html|139.62|Modulo teclas openstage 40 ice-blue UNIFY|new|4025515948025|Unify|MPN_TL_L30250-F600-C120_ES|https://www.maxmovil.com/media/catalog/product/1/4/1426362.jpg|Telefonía Fija > Inalambricos|in stock|10|ES:::0|0.44||Telefonía Fija > Inalambricos|TL_L30250-F600-C120_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/1131d933fa4f7c1f8a3543b3e6c3aad0fb137661|||ES::0:|||||Telefonía fija||||||
TL_L30250-F600-C121_ES|Modulo de teclas openstage 60 ice blue UNIFY|https://www.maxmovil.com/es/modulo-de-teclas-openstage-60-ice-blue-unify.html|186.57|Modulo de teclas openstage 60 ice blue UNIFY|new|0885393000758|Unify|MPN_TL_L30250-F600-C121_ES|https://www.maxmovil.com/media/catalog/product/1/4/1431290.jpg|Telefonía Fija > Inalambricos|in stock|3|ES:::0|0.44||Telefonía Fija > Inalambricos|TL_L30250-F600-C121_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/0e25317fc66205b7e8caf9c55a49b51b4ddd0732|||ES::0:|||||Telefonía fija||||||
TL_L30250-F600-C135_ES|Openstage 10 t ice-blue UNIFY|https://www.maxmovil.com/es/openstage-10-t-ice-blue-unify.html|49.46|Openstage 10 t ice-blue UNIFY|new|4025515948650|Unify|MPN_TL_L30250-F600-C135_ES|https://www.maxmovil.com/media/catalog/product/1/4/1433030.jpg|Telefonía Fija > Inalambricos|in stock|3|ES:::0|0.81||Telefonía Fija > Inalambricos|TL_L30250-F600-C135_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/51daefe03350caee4f897734c07c406241a16960|||ES::0:|||||Telefonía fija||||||
TL_L30250-F600-C163_ES|OpenStage 60 SIP (lava) UNIFY|https://www.maxmovil.com/es/openstage-60-sip-lava-unify.html|358.95|OPENSTAGE 60  Terminal Específico para Centrales IP Siemens      Pantalla TFT gráfica en color con inclinación regulable, resolución de 320 x 240 píxeles (QVGA) e iluminación posterior.     Alerta óptica de llamada.     Teclado     6 teclas de función fijas (algunas equipadas con LED azul).     8 teclas táctiles programables iluminadas con LED azules (teclas de función, de marcación rápida o de línea).     6 teclas de modo, teclas táctiles, iluminadas con LED azules o azules/blancos (por ejemplo, para iniciar aplicaciones).     TouchSlider para ajuste del volumen con indicación óptica del ajuste (barra luminosa).     TouchGuide para la navegación.     Manos libres (full duplex).     Tonos de aviso de llamada de alta calidad.     Marcación por voz (versión futura).     Toma para auriculares.     Bluetooth V2.0.     USB maestro y esclavo.     Necesita una fuente de alimentación externa.  Dimensiones 70 x 300 x 269 (AltoxAnchoxLargo mm)|new|00001464685|Unify|MPN_TL_L30250-F600-C163_ES|https://www.maxmovil.com/media/catalog/product/l/3/l30250f600c157.jpg|Telefonía Fija > Inalambricos|in stock|1|ES:::0|1.5||Telefonía Fija > Inalambricos|TL_L30250-F600-C163_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/7563fea2565eaa7c6a91523efbe430a684217d21|||ES::0:|||||Telefonía fija||||||
TL_L30250-F600-C180_ES|Openstage key module 15 (ice blue) UNIFY|https://www.maxmovil.com/es/openstage-key-module-15-ice-blue-unify.html|50.56|Openstage key module 15 (ice blue) UNIFY|new|4050026000009|Unify|MPN_TL_L30250-F600-C180_ES|https://www.maxmovil.com/media/catalog/product/l/3/l30250-f600-c180.jpg|Telefonía Fija > Inalambricos|in stock|10|ES:::0|0.29||Telefonía Fija > Inalambricos|TL_L30250-F600-C180_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/4a7025c94244080d5db382a0356325bea04b257f|||ES::0:|||||Telefonía fija||||||
TL_L30250-F600-C181_ES|Openstage key module 15 (lava) UNIFY|https://www.maxmovil.com/es/openstage-key-module-15-lava-unify.html|60.31|Openstage key module 15 (lava) UNIFY|new|4050026000016|Unify|MPN_TL_L30250-F600-C181_ES|https://www.maxmovil.com/media/catalog/product/l/3/l30250-f600-c181.jpg|Telefonía Fija > Inalambricos|in stock|10|ES:::0|0.3||Telefonía Fija > Inalambricos|TL_L30250-F600-C181_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/707304fa689cf50934075c0d2cf33e473dce0371|||ES::0:|||||Telefonía fija||||||
TL_L30250-F600-C186_ES|Openstage 30 t ice-blue (display 2 líneas ilum., 8 tec. función y 8 progr., manos libres, cascos) UNIFY|https://www.maxmovil.com/es/openstage-30-t-ice-blue-display-2-lineas-ilum-8-tec-funcion-y-8-progr-manos-libres-cascos-unify.html|147.05|Openstage 30 t ice-blue (display 2 lÃ­neas ilum., 8 tec. funciÃ³n y 8 progr., manos libres, cascos) UNIFY|new|4050026000047|Unify|MPN_TL_L30250-F600-C186_ES|https://www.maxmovil.com/media/catalog/product/l/3/l30250-f600-c186.jpg|Telefonía Fija > Inalambricos|in stock|2|ES:::0|1||Telefonía Fija > Inalambricos|TL_L30250-F600-C186_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/c6f67faf3811b672bdde8884a96a9ee94e364be1|||ES::0:|||||Telefonía fija||||||
